JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457971.32856,10.446,0.005,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.217|VERR=0.004|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4810|CX=1.4788|KX=1.4825|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.482,Z,10.767,11.104,,PDS 110,AAVSO,STD,105,,,
2457971.32880,10.455,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.234|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4792|CX=1.4771|KX=1.4808|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.480,Z,10.775,11.108,,PDS 110,AAVSO,STD,106,,,
2457971.32938,9.818,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.700|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4749|CX=1.4729|KX=1.4765|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.475,Z,11.174,11.447,,PDS 110,AAVSO,STD,105,,,
2457971.32963,9.825,0.007,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.676|VERR=0.007|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4731|CX=1.4711|KX=1.4747|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.474,Z,11.143,11.432,,PDS 110,AAVSO,STD,106,,,
2457971.33021,10.118,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.006|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4689|CX=1.4669|KX=1.4705|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.469,Z,10.521,10.801,,PDS 110,AAVSO,STD,105,,,
2457971.33046,10.123,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.959|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4672|CX=1.4651|KX=1.4687|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.468,Z,10.469,10.760,,PDS 110,AAVSO,STD,106,,,
2457971.731256,10.954,0.092,,B,HKEB,,ENSEMBLE,000-BMH-802,19502BDM,PDS 110,1,2.357,Z,,12.596,,PDS 110,AAVSO,STD,,,,
2457971.732118,10.126,0.043,,R,HKEB,,ENSEMBLE,000-BMH-802,19502BDM,PDS 110,1,2.334,Z,,11.629,,PDS 110,AAVSO,STD,,,,
2457971.732899,10.426,0.050,,V,HKEB,,ENSEMBLE,000-BMH-802,19502BDM,PDS 110,1,2.314,Z,,12.024,,PDS 110,AAVSO,STD,,,,
2457971.93024,10.922,0.013,,B,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 12.201  K = 11.955,0,1.39,Z,18.937,18.739,,PDS 110,VVS,STD,,,,
2457971.93063,10.920,0.014,,B,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 12.201  K = 11.955,0,1.38,Z,18.939,18.695,,PDS 110,VVS,STD,,,,
2457971.93104,10.424,0.007,,V,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 11.674  K = 11.712,0,1.38,Z,17.987,18.038,,PDS 110,VVS,STD,,,,
2457971.93142,10.418,0.008,,V,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 11.674  K = 11.712,0,1.38,Z,17.987,18.034,,PDS 110,VVS,STD,,,,
2457971.93178,9.751,0.017,,I,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 10.974  K = 11.366,0,1.38,Z,19.172,19.536,,PDS 110,VVS,STD,,,,
2457971.93206,9.785,0.018,,I,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 10.974  K = 11.366,0,1.37,Z,19.143,19.512,,PDS 110,VVS,STD,,,,
2457972.718316,10.982,0.106,,B,HKEB,,ENSEMBLE,000-BMH-802,19502BDM,PDS 110,1,2.669,Z,,12.540,,PDS 110,AAVSO,STD,,,,
2457972.719155,10.153,0.073,,R,HKEB,,ENSEMBLE,000-BMH-802,19502BDM,PDS 110,1,2.640,Z,,11.628,,PDS 110,AAVSO,STD,,,,
2457972.719959,10.440,0.058,,V,HKEB,,ENSEMBLE,000-BMH-802,19502BDM,PDS 110,1,2.613,Z,,11.980,,PDS 110,AAVSO,STD,,,,
2457972.93027,10.956,0.023,,B,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 12.201  K = 11.955,0,1.37,Z,19.466,19.263,,PDS 110,VVS,STD,,,,
2457972.93065,10.919,0.021,,B,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 12.201  K = 11.955,0,1.37,Z,19.313,19.113,,PDS 110,VVS,STD,,,,
2457972.93106,10.431,0.010,,V,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 11.674  K = 11.712,0,1.36,Z,18.253,18.304,,PDS 110,VVS,STD,,,,
2457972.93146,10.420,0.009,,V,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 11.674  K = 11.712,0,1.36,Z,18.197,18.247,,PDS 110,VVS,STD,,,,
2457972.93182,9.759,0.022,,I,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 10.974  K = 11.366,0,1.36,Z,19.433,19.835,,PDS 110,VVS,STD,,,,
2457972.93208,9.722,0.026,,I,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 10.974  K = 11.366,0,1.36,Z,19.545,19.958,,PDS 110,VVS,STD,,,,
2457973.92954,10.932,0.015,,B,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 12.201  K = 11.955,0,1.35,Z,18.949,18.703,,PDS 110,VVS,STD,,,,
2457973.92993,10.895,0.015,,B,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 12.201  K = 11.955,0,1.35,Z,18.968,18.741,,PDS 110,VVS,STD,,,,
2457973.93035,10.415,0.008,,V,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 11.674  K = 11.712,0,1.35,Z,18.015,18.050,,PDS 110,VVS,STD,,,,
2457973.93073,10.422,0.008,,V,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 11.674  K = 11.712,0,1.35,Z,17.993,18.071,,PDS 110,VVS,STD,,,,
2457973.93109,9.741,0.017,,I,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 10.974  K = 11.366,0,1.34,Z,19.189,19.553,,PDS 110,VVS,STD,,,,
2457973.93135,9.743,0.017,,I,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 10.974  K = 11.366,0,1.34,Z,19.172,19.519,,PDS 110,VVS,STD,,,,
2457974.32117,10.973,0.007,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.856|VERR=0.007|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4751|CX=1.4730|KX=1.4766|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.476,Z,11.461,11.915,,PDS 110,AAVSO,STD,101,,,
2457974.32142,10.952,0.010,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.867|VERR=0.010|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4733|CX=1.4712|KX=1.4748|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.474,Z,11.493,11.920,,PDS 110,AAVSO,STD,102,,,
2457974.32193,10.431,0.005,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.156|VERR=0.005|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4696|CX=1.4675|KX=1.4711|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.470,Z,10.721,11.062,,PDS 110,AAVSO,STD,101,,,
2457974.32218,10.435,0.006,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.134|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4678|CX=1.4657|KX=1.4693|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.468,Z,10.695,11.045,,PDS 110,AAVSO,STD,102,,,
2457974.32275,9.822,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.616|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4637|CX=1.4617|KX=1.4652|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.464,Z,11.086,11.377,,PDS 110,AAVSO,STD,101,,,
2457974.32299,9.808,0.007,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.609|VERR=0.007|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4620|CX=1.4600|KX=1.4635|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.463,Z,11.093,11.373,,PDS 110,AAVSO,STD,102,,,
2457974.32357,10.117,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.914|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4580|CX=1.4560|KX=1.4595|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.458,Z,10.430,10.727,,PDS 110,AAVSO,STD,101,,,
2457974.32382,10.112,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.893|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4562|CX=1.4542|KX=1.4577|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.457,Z,10.414,10.709,,PDS 110,AAVSO,STD,102,,,
2457974.32428,10.935,0.009,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.865|VERR=0.008|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4530|CX=1.4511|KX=1.4545|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.454,Z,11.507,11.935,,PDS 110,AAVSO,STD,103,,,
2457974.32453,10.958,0.010,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.842|VERR=0.010|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4513|CX=1.4493|KX=1.4528|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.452,Z,11.461,11.900,,PDS 110,AAVSO,STD,104,,,
2457974.32504,10.452,0.006,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.171|VERR=0.005|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4478|CX=1.4459|KX=1.4493|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.448,Z,10.716,11.073,,PDS 110,AAVSO,STD,103,,,
2457974.32528,10.451,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.130|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4462|CX=1.4442|KX=1.4476|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.447,Z,10.675,11.024,,PDS 110,AAVSO,STD,104,,,
2457974.32585,9.817,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.626|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4423|CX=1.4404|KX=1.4438|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.443,Z,11.101,11.371,,PDS 110,AAVSO,STD,103,,,
2457974.32611,9.821,0.008,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.599|VERR=0.008|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4406|CX=1.4387|KX=1.4420|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.441,Z,11.070,11.349,,PDS 110,AAVSO,STD,104,,,
2457974.32671,10.129,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.917|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4366|CX=1.4347|KX=1.4380|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.437,Z,10.421,10.729,,PDS 110,AAVSO,STD,103,,,
2457974.32696,10.109,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.926|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4350|CX=1.4331|KX=1.4364|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.435,Z,10.450,10.736,,PDS 110,AAVSO,STD,104,,,
2457974.32741,10.953,0.008,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.877|VERR=0.008|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4320|CX=1.4302|KX=1.4334|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.432,Z,11.501,11.911,,PDS 110,AAVSO,STD,105,,,
2457974.32766,10.948,0.010,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.854|VERR=0.010|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4304|CX=1.4285|KX=1.4318|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.431,Z,11.483,11.905,,PDS 110,AAVSO,STD,106,,,
2457974.32818,10.449,0.006,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.187|VERR=0.005|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4270|CX=1.4252|KX=1.4284|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.427,Z,10.734,11.077,,PDS 110,AAVSO,STD,105,,,
2457974.32841,10.440,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.146|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4255|CX=1.4237|KX=1.4269|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.426,Z,10.702,11.047,,PDS 110,AAVSO,STD,106,,,
2457974.32899,9.819,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.612|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4218|CX=1.4200|KX=1.4232|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.422,Z,11.085,11.381,,PDS 110,AAVSO,STD,105,,,
2457974.32925,9.827,0.008,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.614|VERR=0.008|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4202|CX=1.4184|KX=1.4216|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.421,Z,11.079,11.364,,PDS 110,AAVSO,STD,106,,,
2457974.32983,10.128,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.911|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4165|CX=1.4148|KX=1.4179|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.417,Z,10.416,10.725,,PDS 110,AAVSO,STD,105,,,
2457974.33008,10.116,0.006,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.926|VERR=0.006|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4150|CX=1.4132|KX=1.4163|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.415,Z,10.443,10.740,,PDS 110,AAVSO,STD,106,,,
2457974.92956,10.916,0.015,,B,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 12.201  K = 11.955,0,1.34,Z,18.944,18.714,,PDS 110,VVS,STD,,,,
2457974.92994,10.903,0.015,,B,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 12.201  K = 11.955,0,1.34,Z,18.959,18.748,,PDS 110,VVS,STD,,,,
2457974.93036,10.431,0.008,,V,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 11.674  K = 11.712,0,1.33,Z,17.993,18.055,,PDS 110,VVS,STD,,,,
2457974.93075,10.430,0.008,,V,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 11.674  K = 11.712,0,1.33,Z,17.995,18.032,,PDS 110,VVS,STD,,,,
2457974.93111,9.756,0.019,,I,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 10.974  K = 11.366,0,1.33,Z,19.181,19.562,,PDS 110,VVS,STD,,,,
2457974.93138,9.715,0.018,,I,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 10.974  K = 11.366,0,1.33,Z,19.219,19.611,,PDS 110,VVS,STD,,,,
2457975.31146,10.933,0.008,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.825|VERR=0.007|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.5293|CX=1.5269|KX=1.5310|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.530,Z,11.469,11.876,,PDS 110,AAVSO,STD,101,,,
2457975.31171,10.940,0.009,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.834|VERR=0.009|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.5272|CX=1.5248|KX=1.5290|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.528,Z,11.471,11.911,,PDS 110,AAVSO,STD,102,,,
2457975.31220,10.432,0.005,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.131|VERR=0.004|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.5232|CX=1.5208|KX=1.5249|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.524,Z,10.695,11.038,,PDS 110,AAVSO,STD,101,,,
2457975.31245,10.445,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.187|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.5212|CX=1.5188|KX=1.5229|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.522,Z,10.739,11.101,,PDS 110,AAVSO,STD,102,,,
2457975.31300,9.814,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.621|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.5167|CX=1.5144|KX=1.5184|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.517,Z,11.099,11.381,,PDS 110,AAVSO,STD,101,,,
2457975.31325,9.808,0.007,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.610|VERR=0.007|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.5147|CX=1.5124|KX=1.5164|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.515,Z,11.094,11.377,,PDS 110,AAVSO,STD,102,,,
2457975.31384,10.107,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.905|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.5100|CX=1.5078|KX=1.5117|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.511,Z,10.431,10.731,,PDS 110,AAVSO,STD,101,,,
2457975.31407,10.100,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.922|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.5082|CX=1.5059|KX=1.5099|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.509,Z,10.455,10.747,,PDS 110,AAVSO,STD,102,,,
2457975.31453,10.930,0.008,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.837|VERR=0.007|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.5046|CX=1.5024|KX=1.5063|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.505,Z,11.484,11.925,,PDS 110,AAVSO,STD,103,,,
2457975.31478,10.919,0.010,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.845|VERR=0.010|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.5027|CX=1.5004|KX=1.5043|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.503,Z,11.503,11.930,,PDS 110,AAVSO,STD,104,,,
2457975.31528,10.425,0.006,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.174|VERR=0.005|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4988|CX=1.4966|KX=1.5004|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.499,Z,10.745,11.087,,PDS 110,AAVSO,STD,103,,,
2457975.31553,10.418,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.109|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4969|CX=1.4946|KX=1.4985|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.497,Z,10.687,11.033,,PDS 110,AAVSO,STD,104,,,
2457975.31611,9.801,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.609|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4924|CX=1.4902|KX=1.4940|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.493,Z,11.100,11.387,,PDS 110,AAVSO,STD,103,,,
2457975.31637,9.822,0.007,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.591|VERR=0.007|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4905|CX=1.4883|KX=1.4921|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.491,Z,11.061,11.358,,PDS 110,AAVSO,STD,104,,,
2457975.31696,10.102,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.879|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4860|CX=1.4839|KX=1.4876|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.487,Z,10.410,10.703,,PDS 110,AAVSO,STD,103,,,
2457975.31720,10.105,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.920|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4842|CX=1.4821|KX=1.4858|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.485,Z,10.449,10.744,,PDS 110,AAVSO,STD,104,,,
2457975.31766,10.938,0.007,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.812|VERR=0.007|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4808|CX=1.4787|KX=1.4824|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.481,Z,11.451,11.899,,PDS 110,AAVSO,STD,105,,,
2457975.31791,10.923,0.010,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.798|VERR=0.009|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4790|CX=1.4769|KX=1.4805|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.480,Z,11.452,11.866,,PDS 110,AAVSO,STD,106,,,
2457975.31841,10.430,0.005,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.136|VERR=0.004|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4753|CX=1.4732|KX=1.4769|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.476,Z,10.702,11.037,,PDS 110,AAVSO,STD,105,,,
2457975.31866,10.431,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.148|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4735|CX=1.4714|KX=1.4750|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.474,Z,10.714,11.054,,PDS 110,AAVSO,STD,106,,,
